"osm_id";"ref_insee"
-107392;"72105"
-132366;"32327"
-2815538;"62890"
-1314413;"25488"
-185268;"14031"
-2109211;"62674"
-1029554;"27192"
-283819;"48017"
-152531;"39576"
-1027535;"36114"
-1773874;"51343"
-1569285;"39062"
-123667;"40288"
-127691;"16357"
-7426;"76"
-2996057;"10008"
-2093522;"09201"
-442738;"60069"
-361096;"63415"
-148690;"39514"
-124460;"03108"
-1078988;"60564"
-361644;"06100"
-2153280;"246900740"
-145166;"24070"
-1060330;"50575"
-59043;"59512"
-241050;"69074"
-422689;"02797"
-109920;"31491"
-1067788;"50390"
-116853;"88170"
-60581;"26088"
-120067;"43157"
-543313;"27641"
-1107722;"50255"
-49544;"78208"
-149397;"84070"
-906558;"80713"
-215327;"56241"
-73999;"02714"
-1374471;"40237"
-367809;"22048"
-85626;"38312"
-3000495;"10020"
-1804182;"04108"
-138460;"69174"
-60187;"38319"
-240375;"62667"
-286363;"62444"
-155493;"17381"
-124509;"46179"
-74422;"47207"
-278579;"87052"
-168520;"25487"
-74719;"27279"
-3332766;"27513"
-418129;"51337"
-104724;"37041"
-52396;"54123"
-2995856;"80661"
-1896049;"80570"
-2312682;"65075"
-1735490;"24435"
-1780623;"54208"
-1362086;"60312"
-2531584;"64312"
-125550;"56183"
-1232838;"62288"
-3012383;"61036"
-79414;"68123"
-72042;"13059"
-1377071;"33425"
-2460878;"11378"
-153578;"31383"
-121879;"70413"
-2101888;"09149"
-158878;"31351"
-2979382;"55107"
-2638183;"80723"
-153680;"02721"
-124157;"36048"
-2816538;"27265"
-2143476;"36098"
-181079;"10060"
-336060;"29166"
-106703;"14060"
-2767883;"661"
-1958650;"33419"
-2355257;"89203"
-197697;"60617"
-288763;"62592"
-2247473;"80744"
-80005;"73254"
-161908;"58278"
-155021;"31113"
-1582613;"70160"
-1553290;"55561"
-148693;"39465"
-2741757;"54550"
-1552441;"40069"
-2967535;"55106"
-1140201;"04034"
-1359725;"25009"
-1267590;"05178"
-394553;"18191"
-1431315;"77370"
-1657138;"242900751"
-966308;"36053"
-111419;"25019"
-120953;"95323"
-124972;"32017"
-120911;"19156"
-107500;"72148"
-2145568;"36100"
-116592;"03009"
-113096;"54263"
-106102;"73282"
-3334909;"27289"
-146309;"24494"
-153019;"02392"
-3326213;"61180"
-2952928;"02007"
-138524;"17070"
-412941;"77317"
-162623;"65221"
-147953;"39073"
-149453;"25290"
-1373254;"40152"
-142039;"25491"
-154124;"79310"
-57960;"59466"
-1667018;"245300454"
-390739;"30123"
-1400884;"77355"
-198271;"60362"
-1159234;"62326"
-974774;"53078"
-198268;"60443"
-280249;"14598"
-161224;"70261"
-56117;"59228"
-905903;"68142"
-223524;"83031"
-1778310;"89423"
-166868;"85128"
-142102;"86227"
-3334315;"71002"
-2743489;"11213"
-1998744;"36086"
-1537488;"55028"
-2346654;"43258"
-398671;"33208"
-1959485;"64106"
-901187;"42068"
-155570;"17125"
-179323;"49242"
-124467;"03078"
-118660;"43032"
-228335;"82013"
-280542;"41285"
-280496;"14615"
-126984;"32105"
-58170;"78418"
-1403940;"31027"
-379900;"30085"
-225502;"38548"
-1456647;"31405"
-361827;"63205"
-162030;"60673"
-2844626;"2B095"
-111301;"73270"
-148153;"84030"
-2690186;"83108"
-76233;"40157"
-2723719;"51273"
-111849;"56201"
-2148493;"64104"
-1206406;"62842"
-2526526;"65361"
-383380;"68333"
-2167578;"241300268"
-1426467;"41283"
-391561;"67467"
-2756213;"51243"
-379908;"30228"
-2108394;"55239"
-1181864;"78417"
-3307701;"61496"
-124275;"25370"
-1361381;"60048"
-380644;"70463"
-1774499;"54569"
-898591;"60559"
-119315;"07255"
-122589;"46092"
-58652;"38108"
-74762;"2B093"
-142236;"01351"
-1909136;"61411"
-1346218;"80253"
-1524078;"81170"
-1502011;"89390"
-2131902;"248719312"
-2744571;"51185"
-2922099;"19256"
-1368386;"77004"
-74573;"33180"
-3219241;"71229"
-1718886;"29054"
-3335728;"71006"
-2280543;"65180"
-161700;"58237"
-1891727;"28392"
-1782037;"49197"
-421396;"244400701"
-1259542;"61223"
-963043;"60320"
-129458;"07084"
-157938;"06033"
-2998992;"10150"
-123804;"46210"
-2080929;"11166"
-116650;"87156"
-124459;"29071"
-1922854;"242200590"
-2623157;"61225"
-164946;"85081"
-3070912;"52394"
-157481;"88200"
-2846698;"262"
-3217684;"80290"
-2860538;"08493"
-2252324;"71013"
-125270;"32103"
-2678268;"10218"
-168415;"83107"
-88556;"26167"
-2149480;"240100396"
-295063;"67305"
-116614;"07154"
-113066;"54111"
-1221105;"49342"
-162932;"25549"
-125223;"32430"
-2167707;"243400777"
-136381;"21155"
-2979423;"55199"
-3347708;"80239"
-56315;"59403"
-2936202;"19252"
-1664293;"33100"
-375634;"33289"
-179337;"49015"
-107490;"72351"
-127183;"42281"
-73942;"13089"
-158800;"39011"
-1745967;"10281"
-2934601;"19262"
-1739982;"51552"
-2732672;"245101068"
-2168498;"240700575"
-1572178;"39046"
-179299;"44208"
-3049783;"43139"
-1457526;"923"
-75651;"01010"
-61039;"26273"
-2918476;"62818"
-145163;"88315"
-178350;"49020"
-3207286;"52483"
-196178;"60062"
-1361995;"60122"
-133460;"73285"
-1948672;"41156"
-1479202;"31005"
-402874;"18172"
-2782348;"11384"
-1189538;"246300651"
-126395;"63387"
-1329603;"80426"
-2994966;"10231"
-1572498;"81010"
-183942;"14288"
-131441;"32167"
-2019797;"63357"
-1729920;"02777"
-1167802;"62456"
-47924;"68118"
-2313753;"54174"
-130402;"32112"
-59974;"59482"
-1693196;"843"
-111055;"35105"
-1223477;"15150"
-3206562;"52242"
-158902;"31448"
-975778;"50525"
-287412;"48163"
-227232;"38115"
-52370;"54197"
-152764;"02333"
-120500;"23175"
-1663360;"243200300"
-170088;"85279"
-1159664;"57518"
-23773;"91534"
-88862;"38163"
-80439;"77447"
-116288;"87111"
-3308855;"61339"
-121699;"19282"
-919579;"42152"
-185714;"69080"
-2952822;"02696"
-149335;"02014"
-3013112;"76051"
-273624;"41212"
-1777905;"02656"
-2827098;"66119"
-382564;"30125"
-2918701;"54516"
-107470;"72330"
-122148;"46023"
-2182770;"200000990"
-53464;"59446"
-1406020;"77245"
-2411584;"80761"
-155020;"31035"
-571982;"50311"
-125023;"32058"
-2339042;"241400498"
-1028986;"27291"
-107974;"76758"
-74575;"74181"
-114745;"03052"
-3331103;"27051"
-1795257;"33233"
-957378;"25172"
-118605;"23083"
-108140;"84042"
-107535;"72250"
-138505;"17179"
-67258;"26357"
-147867;"01442"
-116566;"87132"
-2168790;"244800413"
-3005166;"10093"
-1246222;"58250"
-53805;"59369"
-1921226;"247000680"
-2926263;"66194"
-3006899;"76099"
-447645;"15066"
-1502023;"89307"
-153626;"02685"
-138014;"25086"
-114256;"90054"
-56033;"59026"
-55161;"59385"
-107418;"72229"
-543226;"27033"
-144949;"86281"
-2573108;"07300"
-2445563;"57749"
-1919340;"244500195"
-1261745;"80008"
-3090603;"52297"
-3006860;"76444"
-2728827;"51271"
-2697004;"30283"
-152362;"79254"
-132415;"86005"
-2142089;"64502"
-74711;"78231"
-125034;"32039"
-74856;"27659"
-1904764;"76621"
-139256;"59319"
-135613;"81230"
-149596;"21519"
-2313738;"54162"
-1399204;"31026"
-1152726;"57033"
-76472;"2B342"
-375147;"04100"
-18326;"66227"
-2678740;"240700823"
-2731374;"55042"
-1999078;"36201"
-1379446;"77219"
-177066;"35093"
-158562;"49292"
-1042953;"42227"
-28795;"34337"
-1663551;"241800507"
-144829;"56160"
-127705;"16079"
-3245192;"2B208"
-935051;"88524"
-131335;"14664"
-1247222;"58050"
-611606;"42251"
-1017113;"18016"
-61041;"26311"
-721892;"37120"
-88677;"26138"
-525577;"33554"
-252622;"69086"
-309364;"69048"
-1685958;"212"
-2379886;"57239"
-279974;"41108"
-58188;"59044"
-2734279;"245100672"
-111073;"33199"
-302256;"70472"
-139257;"76377"
-2099673;"246300701"
-156677;"21424"
-2618449;"51288"
-3336090;"89312"
-2999051;"10085"
-1826289;"11135"
-134273;"82031"
-2675573;"76719"
-111625;"242504215"
-2333465;"65056"
-2139876;"36026"
-60083;"38333"
-80473;"77306"
-1812983;"65130"
-111910;"48063"
-2144985;"04025"
-1210971;"62780"
-107699;"72009"
-3281862;"08047"
-76166;"30095"
-2087608;"245900964"
-3117902;"2B039"
-1658726;"851"
-2638697;"61082"
-965617;"60106"
-934995;"88475"
-920713;"42060"
-153031;"02759"
-1107262;"50343"
-940139;"88271"
-75205;"74120"
-3045502;"247600802"
-398729;"35173"
-900264;"50320"
-2172743;"7510104"
-1998926;"11282"
-149083;"45018"
-140755;"01307"
-2169745;"246300883"
-117204;"12279"
-3008857;"76258"
-88959;"74309"
-149378;"25182"
-148967;"84049"
-2144748;"04042"
-1912992;"71303"
-912432;"35134"
-142506;"01267"
-2504005;"245400809"
-568775;"29282"
-393260;"68027"
-1189620;"63249"
-285742;"41161"
-1016588;"64200"
-227194;"16128"
-161017;"70008"
-145101;"01165"
-3331767;"27364"
-3247661;"80381"
-3012206;"76109"
-195647;"18037"
-154240;"17233"
-3231167;"2B265"
-1482586;"81207"
-3258139;"08048"
-118298;"11116"
-111914;"48044"
-3316629;"27418"
-167720;"64460"
-2282383;"07194"
-172263;"45017"
-3019109;"76077"
-166534;"85093"
-3306988;"61501"
-87568;"88320"
-1540512;"57446"
-78983;"77435"
-55171;"59101"
-2137128;"04237"
-272386;"49207"
-58140;"59256"
-478381;"60169"
-3244071;"2B252"
-1734182;"70176"
-158986;"58127"
-48090;"68063"
-916205;"55083"
-1901541;"15029"
-1001376;"53115"
-150961;"88163"
-1152643;"57498"
-1107392;"50308"
-2104959;"09216"
-107565;"72375"
-271466;"242500361"
-2997071;"80624"
-1812364;"65273"
-190362;"38427"
-240366;"62908"
-74341;"74225"
-2815238;"2A132"
-1242207;"08066"
-414550;"78616"
-121707;"25375"
-1665578;"601"
-1652597;"221"
-1547974;"33464"
-373837;"67236"
-140486;"39328"
-3202073;"52064"
-2638260;"71149"
-1616076;"81299"
-410491;"77071"
-276899;"28094"
-167267;"85155"
-1863938;"24124"
-2949161;"02257"
-103236;"33220"
-2690438;"62381"
-75227;"74136"
-1029018;"27215"
-390276;"12077"
-72084;"13095"
-409374;"77388"
-383123;"30225"
-3274410;"08465"
-1952615;"04176"
-152908;"17301"
-120091;"03230"
-1350686;"242500619"
-1027545;"36176"
-113617;"63165"
-3258085;"80833"
-133908;"73144"
-384557;"68327"
-452401;"22260"
-3258437;"08150"
-156675;"21285"
-2196921;"57343"
-116134;"87093"
-2951545;"02531"
-2367810;"248800419"
-2744989;"11118"
-453796;"29255"
-150566;"79225"
-1922729;"242200855"
-949203;"89127"
-419698;"60029"
-382622;"30001"
-3255672;"24066"
-134268;"82030"
-3005428;"10161"
-558161;"27630"
-412135;"02176"
-152993;"02355"
-83090;"38091"
-7427;"60"
-173423;"37226"
-118183;"23023"
-106812;"42200"
-224108;"77061"
-1412786;"77016"
-11988;"50596"
-2101004;"09017"
-2574689;"07025"
-295509;"49301"
-3329834;"27345"
-1301044;"08378"
-3019267;"76757"
-271132;"34188"
-74527;"73005"
-2531532;"64247"
-83293;"68161"
-1672624;"62616"
-1420351;"60551"
-118588;"43257"
-157263;"58069"
-3020409;"71282"
-1479223;"31083"
-554673;"70289"
-940029;"88079"
-144874;"82099"
-933178;"88377"
-1188014;"78590"
-127535;"32082"
-153861;"08179"
-2694688;"83087"
-2693689;"2B113"
-1483160;"25583"
-3285507;"08162"
-2268403;"71423"
-123776;"63110"
-294956;"29059"
-144934;"86272"
-74508;"40327"
-1990148;"533"
-1166191;"62402"
-280715;"28021"
-66362;"82026"
-1171995;"71307"
-280196;"14580"
-287431;"48152"
-131189;"21046"
-123247;"46186"
-151724;"79244"
-147667;"84001"
-2173359;"28052"
-74712;"78354"
-3014992;"76668"
-147106;"14104"
-1826321;"11265"
-1402718;"57706"
-76257;"40019"
-111180;"25313"
-2995496;"10429"
-1079087;"60440"
-411030;"77050"
-554460;"50291"
-164830;"45001"
-298961;"97224"
-124785;"31436"
-1437142;"08060"
-324992;"91240"
-3094232;"52014"
-2727297;"240900415"
-3031628;"43194"
-154885;"21596"
-391074;"68049"
-365332;"04039"
-2563622;"53016"
-180978;"23018"
-2088860;"247400831"
-153442;"18029"
-148327;"56259"
-119442;"23151"
-117225;"87182"
-2701147;"51150"
-409493;"77470"
-3099450;"52035"
-916207;"55096"
-2076908;"09088"
-3284777;"08146"
-2065631;"09040"
-2062285;"09142"
-2369874;"246200455"
-124293;"25216"
-117253;"40128"
-115942;"87031"
-2361681;"65034"
-138523;"17470"
-3287524;"08152"
-2266360;"65141"
-56400;"59444"
-116480;"12074"
-960595;"70001"
-107555;"72163"
-367064;"67301"
-180709;"14082"
-3009957;"64052"
-358832;"63312"
-166110;"34313"
-145511;"21604"
-237223;"16404"
-412706;"50005"
-1772935;"57652"
-3302363;"61074"
-3085409;"71409"
-145789;"14053"
-358944;"63137"
-160912;"45259"
-1956615;"09071"
-274180;"66121"
-145041;"82163"
-1490802;"81205"
-279175;"14650"
-2060563;"09227"
-117850;"17065"
-2994100;"55466"
-140830;"35221"
-899571;"71486"
-183967;"14424"
-2092883;"245000302"
-2608284;"51334"
-272260;"41085"
-2034967;"246800585"
-69057;"68290"
-1998693;"60682"
-139642;"59340"
-1229911;"91100"
-114988;"73159"
-56029;"59224"
-2993829;"55329"
-2815308;"89211"
-531388;"60352"
-1924192;"249100496"
-3266700;"08083"
-1059844;"50220"
-1663797;"97353"
-148759;"45299"
-359899;"22341"
-124693;"03151"
-1771146;"51514"
-531543;"60574"
-2793921;"71109"
-1245626;"37234"
-1996207;"09050"
-94181;"25259"
-63218;"26231"
-399751;"33204"
-1106179;"50412"
-123668;"40265"
-154884;"79342"
-1597341;"81221"
-1373262;"40197"
-2992162;"55521"
-3061168;"43178"
-168994;"14208"
-920040;"55117"
-938075;"88031"
-2993998;"55012"
-107557;"72008"
-76387;"77257"
-74051;"02734"
-151852;"25424"
-72955;"11203"
-2990362;"55465"
-2965130;"76685"
-122789;"56169"
-122957;"63223"
-3091715;"64318"
-280699;"28034"
-149903;"35031"
-1731196;"16386"
-71411;"28064"
-1437500;"11157"
-2814103;"64352"
-91768;"92026"
-3246438;"80118"
-1332082;"80785"
-1267725;"31288"
-146336;"21011"
-1268584;"64296"
-1175392;"62483"
-129494;"73227"
-551816;"27460"
-94124;"25024"
-78117;"11280"
-280612;"14742"
-1152722;"57315"
-1022810;"25510"
-3009208;"76204"
-107431;"72123"
-153911;"08346"
-2918424;"62670"
-111347;"16088"
-2357339;"65334"
-1996039;"09256"
-121657;"19243"
-410108;"22221"
-550370;"27558"
-2996569;"10035"
-270517;"34175"
-2031636;"28316"
-1112852;"58142"
-1951499;"33311"
-73977;"02585"
-191436;"18158"
-146607;"01182"
-3333849;"71266"
-145222;"24129"
-2117180;"54533"
-166304;"29004"
-1111933;"61433"
-270005;"34308"
-107550;"72154"
-2828666;"89391"
-1163208;"57103"
-339094;"22153"
-2146988;"64141"
-403511;"18169"
-149801;"79123"
-55063;"59357"
-155534;"39298"
-3160990;"27493"
-280444;"14669"
-3284802;"08317"
-939910;"88058"
-1125744;"69181"
-3045493;"52380"
-2597427;"51074"
-1067762;"50022"
-2984466;"80132"
-215335;"77079"
-2432798;"241400613"
-1383407;"57247"
-2050511;"47160"
-124589;"07115"
-1625189;"81089"
-153128;"02451"
-73464;"2B309"
-1481377;"247700370"
-31254;"49241"
-2961882;"54230"
-173707;"44224"
-3285256;"61189"
-389716;"25478"
-183945;"14400"
-1685960;"57267"
-547829;"49373"
-128190;"32022"
-149085;"45022"
-126288;"63213"
-446726;"53005"
-180990;"23010"
-61043;"26316"
-1663709;"241800358"
-2147794;"363"
-1304437;"77130"
-49636;"26148"
-1672484;"76412"
-1190092;"78562"
-77304;"37203"
-415038;"10186"
-900558;"29084"
-2705791;"242100493"
-118147;"23016"
-1405787;"61313"
-271465;"07168"
-150948;"88110"
-174228;"06120"
-7442;"81"
-938067;"88393"
-2755618;"62242"
-2597283;"51043"
-1067835;"50427"
-1473475;"25485"
-116452;"87119"
-2430674;"65220"
-2705760;"242101426"
-139969;"86140"
-3221624;"24392"
-1113006;"53225"
-92143;"26190"
-149616;"21303"
-125017;"70273"
-115177;"25388"
-1157700;"62324"
-158288;"60277"
-1787067;"242504371"
-76425;"13022"
-1251744;"70404"
-152899;"17067"
-3163307;"27539"
-422329;"244400446"
-1735990;"16114"
-146403;"25394"
-145624;"21204"
-280175;"97112"
-3291496;"61187"
-154246;"17372"
-3326609;"27167"
-1969259;"40297"
-398271;"95509"
-75233;"74080"
-2979128;"55430"
-3013037;"64193"
-302292;"70187"
-448660;"02621"
-104005;"38124"
-3347372;"80513"
-2072070;"11208"
-135685;"81038"
-238740;"16308"
-128217;"32032"
-1948194;"27412"
-169130;"85200"
-2944346;"89126"
-224379;"62904"
-2032458;"57474"
-941056;"78567"
-283822;"48073"
-1083099;"60380"
-122867;"25594"
-1848107;"09261"
-142751;"12172"
-141967;"07347"
-3060284;"43192"
-2721539;"246401715"
-148808;"56137"
-906731;"67427"
-390384;"43162"
-1206420;"62801"
-3333282;"71405"
-391154;"31095"
-377027;"22339"
-131496;"32211"
-166617;"85046"
-153791;"21048"
-2918483;"62717"
-111776;"25027"
-570493;"42134"
-158850;"14141"
-53860;"59480"
-944964;"42234"
-2740164;"08303"
-222545;"77494"
-145240;"35267"
-281722;"41247"
-93865;"13086"
-2790094;"03135"
-146425;"88130"
-386307;"68071"
-921638;"05104"
-1276280;"70114"
-358322;"63230"
-181284;"84088"
-147075;"14098"
-2645687;"51211"
-2439882;"65446"
-2082934;"11181"
-58380;"59250"
-1221087;"49232"
-280235;"29197"
-2099688;"09011"
-148800;"56157"
-2865521;"15106"
-157775;"62527"
-73944;"39441"
-966750;"50589"
-111991;"68345"
-2806471;"64176"
-2252296;"71541"
-2623104;"61264"
-1670635;"70426"
-154573;"17383"
-54531;"59019"
-903023;"42082"
-386580;"22220"
-108069;"84057"
-55176;"59142"
-1751079;"60592"
-1003302;"50125"
-947729;"89360"
-362642;"63405"
-161590;"39398"
-3289588;"08433"
-812711;"95341"
-153717;"02807"
-2621513;"51060"
-374779;"67406"
-147911;"39330"
-3161266;"27249"
-2255321;"51390"
-1376210;"40194"
-1359535;"25579"
-103091;"59189"
-1372968;"12267"
-1193777;"70247"
-152537;"39320"
-3156234;"27152"
-417910;"51160"
-2137305;"2B051"
-2708830;"245804562"
-1983522;"247700404"
-166662;"85022"
-111851;"56066"
-37772;"11304"
-900010;"42131"
-167741;"64526"
-76182;"32220"
-3287351;"08079"
-1401439;"80172"
-963198;"33251"
-572351;"19274"
-146917;"01329"
-77741;"37015"
-963197;"33026"
-2662643;"54217"
-1172896;"67369"
-1920758;"66071"
-554481;"39127"
-2733565;"51113"
-1903487;"36212"
-2004191;"09186"
-1079347;"18278"
-279317;"14516"
-111072;"33527"
-2804094;"03066"
-88802;"38100"
-3289542;"08384"
-135410;"31135"
-3347916;"80521"
-2946267;"19131"
-120194;"63138"
-178202;"62276"
-948851;"67179"
-3333251;"27600"
-1414595;"77220"
-1985922;"09158"
-104768;"94081"
-86141;"67364"
-1919385;"66023"
-2699654;"47131"
-279980;"41223"
-179562;"06043"
-160894;"31240"
-90082;"92036"
-1125358;"53131"
-405635;"69173"
-296044;"70264"
-110597;"33503"
-154468;"17250"
-2868289;"33034"
-160839;"60549"
-113499;"73171"
-1530463;"39166"
-180743;"14337"
-125138;"32363"
-970823;"83119"
-1154557;"62278"
-107370;"72325"
-164460;"45271"
-2259420;"62344"
-1418628;"60493"
-2412675;"57072"
-339051;"22009"
-1735488;"24362"
-269889;"88507"
-2429196;"65107"
-1307894;"77451"
-2259899;"54176"
-812623;"60252"
-3161111;"27202"
-154614;"17169"
-2964636;"55575"
-2545873;"54183"
-1323577;"25399"
-2975341;"55030"
-2971538;"55547"
-396958;"52222"
-131593;"21099"
-2195154;"7511870"
-1113003;"53212"
-152392;"79260"
-1361816;"60128"
-128290;"73138"
-2621442;"51604"
-144995;"82150"
-99658;"74186"
-1926383;"28334"
-225950;"83026"
-2621533;"51215"
-2553431;"65368"
-126656;"63413"
-1861519;"24304"
-1720802;"43252"
-957364;"87080"
-135838;"59570"
-1168357;"70043"
-1167798;"62454"
-2828635;"89098"
-280548;"41176"
-102558;"33174"
-163616;"14197"
-398863;"38025"
-317641;"85051"
-117152;"90101"
-125577;"32210"
-2603126;"15147"
-62870;"59252"
-1424259;"08183"
-126520;"17437"
-2721800;"240900480"
-2855588;"03196"
-241368;"86117"
-161336;"70581"
-59949;"59098"
-166364;"65416"
-963658;"60017"
-2598107;"64202"
-1418356;"76369"
-1825421;"65032"
-941587;"88233"
-2974929;"55400"
-155953;"21103"
-56097;"59002"
-2460400;"65333"
-3211557;"24349"
-1167522;"62445"
-3045300;"43212"
-1564019;"10147"
-157729;"45032"
-156341;"06068"
-1666637;"247900558"
-1804202;"51136"
-73961;"02302"
-554559;"70471"
-76091;"13201"
-148047;"21055"
-2955709;"02655"
-113045;"54493"
-390387;"12115"
-145126;"01359"
-1160508;"62358"
-161008;"60131"
-2667416;"80017"
-161185;"58173"
-936637;"88104"
-396756;"16253"
-88627;"33133"
-164942;"45084"
-397133;"16400"
-223975;"49037"
-2086904;"200011773"
-1998727;"36013"
-166753;"64100"
-3285088;"08027"
-457000;"60453"
-2146029;"47129"
-1407870;"77056"
-411338;"22018"
-85848;"16358"
-1214086;"91222"
-129851;"32296"
-1029758;"36213"
-410036;"50034"
-278952;"41275"
-2145728;"36214"
-1351086;"80168"
-2966215;"55057"
-3237927;"47219"
-105974;"74163"
-3285257;"61179"
-158796;"39387"
-2259886;"54147"
-1246413;"58027"
-2952127;"02562"
-417629;"51077"
-2961265;"54078"
-2173646;"28028"
-945216;"78608"
-70105;"67445"
-1744281;"80376"
-1108712;"19102"
-111610;"45278"
-405061;"69138"
-146226;"25386"
-160890;"33490"
-192841;"56243"
-135753;"15187"
-1924629;"249100157"
-2794083;"03091"
-2029707;"246701080"
-164100;"34083"
-233451;"28393"
-390141;"39131"
-113272;"45315"
-1792372;"80061"
-1418633;"60304"
-140293;"86159"
-117223;"03080"
-2995510;"10272"
-1468664;"249200072"
-56299;"59486"
-129325;"15016"
-161179;"58182"
-1191634;"70251"
-1863606;"24171"
-386478;"22314"
-114944;"57150"
-144923;"86270"
-2150310;"243600228"
-2918493;"62631"
-124137;"56016"
-2729053;"05139"
-125366;"83085"
-1959450;"91021"
-1388231;"77467"
-1175378;"62489"
-288755;"62478"
-174522;"06086"
-147266;"79100"
-384643;"30302"
-146217;"25366"
-92048;"67290"
-1108116;"50483"
-576197;"95651"
-919946;"55018"
-60445;"26309"
-1050512;"91600"
-94329;"33485"
-102848;"74052"
-1980415;"249500430"
-158780;"39546"
-123778;"63381"
-1676230;"381"
-105266;"33519"
-2928265;"33182"
-124562;"43040"
-111324;"16107"
-2060601;"11057"
-1144831;"62661"
-295984;"49258"
-123399;"46220"
-75935;"40143"
-1793353;"11028"
-2924446;"66061"
-141036;"76448"
-121482;"07241"
-110580;"03262"
-2622015;"26056"
-123901;"31476"
-70883;"28332"
-168588;"64538"
-113035;"54138"
-2043962;"246800098"
-3286338;"08306"
-1358973;"77087"
-161195;"58165"
-1566114;"81180"
-2752842;"11191"
-1928160;"2B037"
-148845;"91494"
-144860;"21670"
-3255803;"24475"
-145740;"14028"
-106420;"57162"
-1491780;"25279"
-108803;"18289"
-1131240;"76303"
-122152;"46024"
-971074;"50108"
-1354290;"245600432"
-215401;"56085"
-109283;"73249"
-1106408;"50136"
-135625;"81208"
-1314673;"80482"
